4.413719510700510329e-02,2.847540753012285999e-02,1.796124218518402316e-02,9.490781926199747323e-03,7.399319606671446274e-03,7.072611989792068100e-03,1.041760914676958909e-02,1.407687995246401265e-02,1.669145740271762643e-02,1.835149933564938010e-02,2.010134411813868649e-02,2.080508901452358603e-02,2.150518010663672250e-02,2.211744723177647490e-02,2.316273282142550238e-02,2.446500986036217323e-02,2.589166576789744476e-02,2.781062508271326533e-02,2.866726375809241362e-02,2.801405199955341735e-02,2.638995809754450528e-02,2.358421016423652150e-02,2.024734013084155196e-02,1.778191422313390654e-02,1.472249914688682562e-02,1.008094813773230056e-02,7.364642060663169169e-03,7.934568932507655645e-03,9.861687791024498564e-03,1.279206498891606071e-02,2.116407387843381380e-02,3.335480796342722015e-02,3.975501722987997977e-02,2.278590053138147831e-02,1.077137432124800932e-02,7.697398134762320487e-03,6.121284613165443172e-03,1.000134035934820489e-02,1.530808585776617659e-02,1.818406495828122846e-02,2.106058802054532400e-02,2.400359038780940785e-02,2.671755801325728652e-02,2.923943738734957609e-02,3.063230345203300439e-02,3.129849281446187015e-02,3.203584707135197218e-02,3.306421363979820255e-02,3.419487359641376623e-02,3.517057073884716223e-02,3.493344977446721095e-02,3.521348049859354679e-02,3.288143989965517516e-02,2.863826067762778940e-02,2.407882496999720623e-02,2.056618845256332276e-02,1.792900218658374442e-02,1.308384228483568980e-02,8.433970550724425100e-03,6.508354932673030002e-03,7.641106532181654587e-03,1.050856416776477405e-02,1.624355786442142555e-02,2.868570184278158505e-02,3.221037781385188009e-02,1.741297736175555569e-02,8.336418596286164495e-03,5.695863685585787588e-03,8.066896576622179307e-03,1.391897490438008360e-02,1.829491826384218450e-02,2.124967901527342884e-02,2.359693276815560958e-02,2.733184494492577749e-02,3.210607114146443036e-02,3.507241503118752740e-02,3.698210511536549616e-02,3.723806305196168676e-02,3.783444084370078675e-02,3.839256596397217641e-02,3.882769176567991976e-02,3.893138049835864756e-02,3.888332663293300046e-02,3.844394785805169135e-02,3.622524380876956246e-02,3.163087963427446692e-02,2.684486502657783269e-02,2.310177976384766158e-02,2.005463480430736897e-02,1.592027020229959747e-02,1.101040753493706843e-02,6.163341049630166428e-03,5.888946277230507585e-03,8.286595481922159195e-03,1.414333195040864098e-02,2.546620749564984520e-02,2.897220246696679408e-02,1.255690152737930394e-02,5.769861263726220810e-03,6.053426056030944413e-03,1.054112943523670930e-02,1.656544753208617424e-02,2.115962913622466274e-02,2.370647304018103432e-02,2.587077937980979472e-02,2.920989112916365024e-02,3.344201974375752423e-02,3.693304138409290310e-02,3.909761170793431967e-02,4.008343709342332417e-02,4.063239677433695685e-02,4.092940097628491175e-02,4.056386883762845563e-02,4.031915167801530114e-02,3.984121831743338976e-02,3.901452921220099901e-02,3.609773661912886455e-02,3.223682284136524662e-02,2.813173926976784978e-02,2.501667353740345129e-02,2.209013524342667151e-02,1.811490531898533526e-02,1.323073009260387727e-02,7.378999469644545277e-03,5.088068204792215582e-03,6.440491810753281796e-03,1.285816871814810837e-02,2.253074975816139400e-02,2.683961518443521432e-02,8.379345660388906603e-03,5.034628733213967165e-03,6.570515567649788148e-03,1.257608725636976191e-02,1.829108950798240610e-02,2.238927536474560540e-02,2.579508268140311839e-02,2.797869996320587541e-02,3.065515001702405831e-02,3.483040631845671364e-02,3.893432705443099218e-02,4.156398654915160334e-02,4.224036424943009016e-02,4.219758815288576076e-02,4.186317478905520612e-02,4.183985495841370528e-02,4.132815525103075011e-02,4.063895325281701582e-02,3.946773869822168407e-02,3.688812767569894097e-02,3.302319941382746149e-02,2.908009563007522488e-02,2.679660235071648980e-02,2.368396930448359375e-02,1.984558846494335546e-02,1.499919085057144046e-02,8.877216486157094022e-03,4.519297338298347046e-03,4.638768325246136158e-03,1.063499433005219048e-02,1.922224994143157187e-02,2.306619730995162695e-02,6.467124837042771343e-03,4.374164475566670943e-03,6.746232526261248565e-03,1.365191259729391267e-02,1.924554071122487608e-02,2.331526796577189711e-02,2.750615379766521013e-02,2.996692801563646466e-02,3.302818422440369911e-02,3.696497310033563383e-02,4.148038571292003013e-02,4.354774526350861652e-02,4.384632628403613980e-02,4.364152298966614274e-02,4.330726155537153316e-02,4.327307884810963762e-02,4.275096251874788145e-02,4.231056983954661205e-02,4.149242208058080694e-02,3.867606896469762828e-02,3.391052875471514683e-02,2.993978237232395451e-02,2.720359870743961975e-02,2.430818709134400721e-02,2.101565782402869259e-02,1.598629352927205191e-02,9.863703577145183782e-03,4.938261597516066352e-03,4.315818489154891850e-03,9.061069216100231180e-03,1.787980518738936653e-02,2.098292344435856438e-02,6.162899058293491890e-03,4.199654568305294031e-03,6.733318080504964095e-03,1.457341531978151999e-02,2.080501743540888807e-02,2.489566709402259506e-02,2.829015693570291479e-02,3.173804708205260616e-02,3.563782655010533373e-02,4.084085990160163382e-02,4.498201092090357150e-02,4.674438617960740422e-02,4.592052781838382169e-02,4.515297555392209367e-02,4.483347376317536881e-02,4.508458272470585587e-02,4.480559496985795503e-02,4.444947103767016988e-02,4.348548939739465408e-02,3.996953953209536614e-02,3.526241980081596533e-02,3.069139913982391055e-02,2.724436965771714556e-02,2.463615890532058761e-02,2.170171763649558772e-02,1.716610595124583305e-02,1.067714209223616026e-02,5.491690293192660714e-03,3.781090021635151541e-03,8.142096845593469953e-03,1.791691580957137028e-02,1.912806031769830745e-02,5.858608722327920092e-03,4.310242833231847821e-03,7.177346900857652610e-03,1.639647447296094934e-02,2.294635665327649648e-02,2.584306197012451595e-02,2.846929000319007100e-02,3.152689965924384413e-02,3.521263086125096808e-02,3.959741206741971414e-02,4.299214684554094473e-02,4.451729735550134792e-02,4.555832134170876430e-02,4.687003304673069415e-02,4.663372649386994528e-02,4.639298010247903253e-02,4.571291175560719677e-02,4.288185012956607228e-02,4.003078439713626119e-02,3.622535343104113514e-02,3.274655830719365446e-02,2.942490326587183375e-02,2.680279624607185412e-02,2.495060028912940084e-02,2.272583588621562498e-02,1.923606112381058206e-02,1.266272207857134166e-02,6.545935887537877515e-03,3.952624333914053593e-03,7.879989889307161335e-03,1.595107998556149348e-02,1.826160564669778927e-02,5.722255940631710419e-03,4.474538892067221434e-03,8.412238010650507219e-03,1.942974338934692902e-02,2.439935925994021412e-02,2.514367258558698054e-02,2.264183725041538781e-02,2.246665541828156420e-02,2.366872141550187963e-02,2.673708747069216893e-02,3.049169826789014173e-02,3.359722865031106176e-02,3.810440193514150892e-02,4.151528801346871661e-02,4.322135475246260961e-02,4.156066401131926213e-02,3.764984307092579530e-02,3.229987186822995404e-02,2.680011630274245840e-02,2.332908204290395221e-02,2.071649818223758252e-02,1.881212462324636028e-02,1.838688711641123241e-02,2.002785864315982309e-02,2.160539493094657329e-02,2.112239121114151130e-02,1.582791718234863310e-02,8.329418829271243579e-03,4.543937275236362844e-03,8.143026681965894603e-03,1.601173762268185558e-02,1.881030613030943571e-02,6.127635202743111562e-03,4.856281404976669873e-03,1.044925719055357985e-02,2.197010808076026514e-02,2.437175393944992358e-02,1.988019010373679243e-02,1.675301074136418406e-02,1.633947086292277667e-02,1.384679575553288307e-02,1.353136240532342750e-02,1.622605794168983928e-02,2.001525144977467710e-02,2.561785600278580419e-02,3.176781557002721079e-02,3.585625647994124948e-02,3.362122105179440879e-02,2.739323797409966288e-02,1.967812115895251762e-02,1.450810744247713231e-02,1.307235519440596433e-02,1.328777983706490654e-02,1.404155942910267560e-02,1.457407506138229045e-02,1.465707616743734849e-02,1.719364461404892380e-02,1.961826357713029531e-02,1.793112021008668247e-02,1.117311925784798647e-02,5.243716428054170063e-03,8.422944661337295608e-03,1.409480075579279748e-02,1.941839909291170549e-02,6.610333015341488851e-03,5.127940318674458452e-03,1.299067442329455806e-02,2.355113283513841568e-02,2.181999563390854893e-02,1.780642747323945771e-02,1.775671559111818495e-02,1.953980025178899543e-02,1.745001724291001671e-02,1.483741783736703714e-02,1.316646025484328499e-02,1.348660479728254133e-02,1.774864630678846603e-02,2.500539398679296407e-02,3.146253367025318021e-02,2.860919168696230211e-02,2.035078918662067832e-02,1.507596041423737467e-02,1.351740970049239085e-02,1.446895295469931980e-02,1.745709982768020238e-02,1.889141311517130231e-02,1.855932017629943753e-02,1.778090084079038749e-02,1.717988621497006096e-02,1.942174500312249946e-02,1.914716831258364213e-02,1.385575691081313357e-02,6.442858497345394127e-03,8.759350410116195293e-03,1.462875834472640926e-02,2.213390786227439899e-02,8.938141874746830667e-03,7.118695887912033365e-03,1.526212374684782561e-02,2.254092138986474314e-02,2.227548364738831180e-02,2.040178768873220430e-02,1.943924526880048270e-02,1.850961600858386930e-02,1.947764440830473953e-02,1.621369738783283443e-02,1.483399813890259357e-02,1.436953027552766680e-02,1.609354334561208938e-02,2.424358082002652306e-02,3.420533998508366175e-02,3.159388609030509137e-02,2.023519328147950838e-02,1.445201793059005396e-02,1.419167808277486433e-02,1.571813997558440396e-02,1.652213448666943821e-02,1.801884114931872824e-02,1.634918204468344821e-02,1.733876612197520276e-02,1.983228830292331143e-02,2.115255632206587688e-02,2.122391428178597994e-02,1.663539295658198261e-02,8.574669084307691078e-03,9.562784866079931251e-03,1.585560568379454360e-02,2.618209368939609927e-02,1.167535348485982359e-02,8.078736142180825697e-03,1.766552918560995375e-02,2.571610170112647448e-02,2.544201583207753720e-02,2.224073033005007083e-02,1.648358646981762030e-02,1.580091787613963766e-02,1.128929945219874810e-02,8.937967845656492535e-03,1.211874055560663993e-02,1.331699309427368527e-02,1.548942838124654602e-02,2.451038092744890415e-02,4.034190767353844354e-02,4.111772294659458982e-02,2.445392529378888347e-02,1.446685284321233382e-02,1.340107738189347079e-02,1.368992775582701660e-02,9.946035642592191903e-03,1.017906552418973952e-02,1.323644787634843840e-02,1.520831027822008158e-02,2.054991678583839923e-02,2.366292857104523514e-02,2.398205907827569497e-02,1.944277569629222768e-02,1.068884928405702123e-02,1.081274591182034527e-02,1.758054038707069361e-02,3.178246173908802485e-02,1.663607108082233721e-02,1.082008806037101402e-02,2.007298142522952536e-02,2.919552903634171567e-02,2.819329539607052029e-02,2.294914572684300658e-02,1.729272817530336237e-02,1.941148663825711593e-02,1.568735995055165269e-02,1.386331327813339689e-02,1.839520307995818477e-02,1.691544055285165715e-02,2.123492781410552671e-02,2.691774499856531763e-02,4.363136342907431020e-02,4.570235494092005080e-02,2.759846575124741061e-02,2.109144725743743176e-02,1.742052137723968872e-02,1.819238519658803593e-02,1.591796831337676660e-02,1.716400066979063138e-02,1.915469673299968756e-02,1.913923509921319766e-02,2.233613496680867186e-02,2.568651955619318666e-02,2.644932463570413492e-02,2.214175243825106804e-02,1.459605992759496068e-02,1.339125812685135197e-02,2.064402771657636304e-02,3.674858148931652718e-02,2.275485690685748533e-02,1.554592945796870809e-02,2.311761098656896912e-02,3.146312654100742040e-02,3.144394664945569101e-02,2.803354017488669456e-02,2.513719622847789339e-02,2.289342407551194641e-02,2.275761988252057721e-02,2.130001822492645289e-02,2.191679192596367523e-02,2.436549078404161989e-02,2.895410115401268747e-02,3.061752657562336055e-02,4.442190081772238314e-02,4.724866268066597180e-02,2.911610206261346437e-02,2.770606553918579865e-02,2.442598918561471669e-02,2.069062514487678833e-02,2.114150449201437562e-02,2.287490171257066870e-02,2.386822799341730902e-02,2.600284106399919012e-02,2.863627086721446877e-02,2.947722497288461294e-02,2.911210895599693205e-02,2.470396609104987679e-02,1.773743986326021399e-02,1.530439950278430009e-02,2.221090469554977756e-02,4.035735737573519638e-02,2.439787055677020491e-02,1.862268269377500424e-02,2.416782799383072194e-02,3.319657477978705390e-02,3.352271533166628625e-02,3.430269547176551664e-02,3.326478939622160708e-02,3.113973744668289620e-02,2.968412996545297111e-02,2.831262219722976287e-02,3.014912711125367420e-02,3.534267259973999237e-02,3.140799161405848777e-02,3.324753606339239664e-02,4.575445239173472206e-02,4.960306882009522106e-02,3.229908635183534327e-02,2.848145610848415790e-02,3.325374977566264434e-02,3.234689404955105874e-02,3.074808719294840759e-02,3.209710202639701193e-02,3.444297474749716259e-02,3.470808917116304654e-02,3.400989295607301233e-02,3.207915562320959313e-02,2.975304053678874683e-02,2.608705785464983037e-02,1.838512306809596958e-02,1.758573590184405594e-02,2.508929572382451526e-02,4.466682344493116963e-02,2.678698422456754838e-02,2.193481053615589996e-02,2.496674542479634940e-02,3.331328235210188893e-02,3.545482785674895082e-02,3.777376786291235244e-02,3.974890923228797945e-02,4.059770456616491885e-02,4.004174510510417201e-02,3.950364655027137351e-02,4.141714846477198564e-02,3.700157705317076023e-02,3.092278465085476075e-02,3.435928834906627760e-02,4.669145532827262413e-02,5.161627118742568437e-02,3.591858161725285797e-02,2.923976304006508167e-02,3.296805657138111162e-02,3.877334632924152313e-02,3.904715421218257765e-02,3.971810597607441928e-02,4.077301983975280958e-02,4.031922691316885965e-02,3.701189747181373585e-02,3.312908363646558524e-02,3.032478550945422527e-02,2.701794465205076268e-02,2.020580262972892366e-02,2.050493860229371176e-02,2.901508602263735623e-02,4.956387364143750862e-02,3.240597925677936308e-02,2.570734666220883535e-02,2.581093593173871409e-02,3.315668513963180436e-02,3.589082193464536441e-02,3.829276935654768454e-02,4.254170013197616784e-02,4.425448500923166717e-02,4.285412880795166218e-02,4.450347220638952578e-02,4.244539482499419536e-02,3.387435072055616780e-02,3.017421769270622195e-02,3.650859435413067455e-02,4.720124089814719398e-02,5.187236878643772947e-02,3.723282301890970536e-02,2.942626216669803896e-02,2.887385470852738348e-02,3.793133291418712694e-02,4.110498690617129386e-02,4.131336705340941939e-02,4.121847613786708969e-02,3.916202868447228591e-02,3.502421655463570926e-02,3.174531556718242220e-02,2.979856363915804954e-02,2.695385766573358752e-02,2.177109669788545102e-02,2.384344450975849766e-02,3.234946725775076498e-02,5.341887441066177356e-02,3.946768678496056365e-02,2.804667442644871028e-02,2.633550147547518774e-02,3.172934976083863212e-02,3.339864114812878676e-02,3.677717090660206217e-02,3.931263145132107839e-02,4.295550881338289911e-02,4.291042947193900170e-02,4.278453390396676215e-02,3.886543317236353101e-02,3.041898100378722172e-02,3.335836047119120767e-02,3.621974132186513845e-02,4.533418222538720260e-02,4.856765840554318897e-02,3.596781521568767626e-02,3.065525255388159426e-02,2.742469167912577402e-02,3.158268546299908275e-02,3.749477188856562004e-02,3.918435961963143838e-02,3.846767016122669414e-02,3.551176137496384055e-02,3.214572444958289227e-02,2.948245850383994851e-02,2.908019508924654384e-02,2.709498460904556649e-02,2.472713473702757916e-02,2.969492587991345509e-02,3.511708509080521678e-02,5.743600228128190738e-02,4.392613827409833083e-02,3.361942857440403110e-02,2.873971687544307416e-02,3.012883079139672474e-02,3.188218513939763965e-02,3.354028023296873329e-02,3.667503119358331981e-02,3.918202222989974892e-02,4.078889175172686898e-02,3.895055478693734002e-02,3.455470088644879700e-02,3.005838333364383580e-02,3.205627676632086948e-02,3.020667544779510189e-02,3.500965797768927634e-02,3.696295836804476542e-02,2.979536000038925797e-02,2.776203121046737915e-02,2.760971415645930085e-02,2.677192744494581722e-02,3.182272846080917011e-02,3.507458854333379145e-02,3.446570563150620770e-02,3.263260981908485542e-02,3.053507127466911081e-02,2.834447619882807939e-02,2.647392003035545574e-02,2.600405962290151113e-02,2.707794622480038521e-02,3.169357046643272308e-02,3.853535200975250624e-02,5.891209674956391501e-02,4.859175323946590686e-02,3.691582757338019577e-02,3.098912242337172052e-02,2.940249225739146460e-02,3.039809022023895815e-02,3.136714876969672050e-02,3.314960503672349790e-02,3.591718797330810398e-02,3.740554674841395366e-02,3.561159837928270372e-02,3.196639703585069103e-02,2.764387545248951292e-02,1.977334452268210419e-02,1.833749658269880414e-02,2.346348233820451379e-02,2.402296338638570256e-02,2.021592549055475571e-02,1.891373695874769972e-02,2.295134235673555040e-02,2.647535840326474543e-02,2.784884968675214317e-02,3.009409181208321654e-02,3.074492281372085550e-02,2.922047074933271579e-02,2.705648482228629331e-02,2.567461904944584594e-02,2.555661492372629517e-02,2.576855447324909870e-02,2.839226452410407997e-02,3.560781969688240484e-02,4.371945246811040353e-02,6.076237644536004040e-02,5.438883900500552510e-02,4.227733658135208322e-02,3.527022908900174364e-02,2.956517259787809493e-02,2.904768084045699500e-02,2.940219078906426350e-02,2.998211509522451940e-02,3.200441601951611870e-02,3.263599216625269472e-02,3.178405239151289863e-02,3.015092884505241391e-02,2.616944920131794583e-02,1.913325165105018641e-02,1.495415878284381099e-02,1.619548415604644270e-02,1.624599999636696171e-02,1.520140649580949480e-02,1.448270552792510664e-02,2.204988638539836371e-02,2.769629684174618536e-02,2.709185493605690762e-02,2.671105671633916892e-02,2.690487127145667345e-02,2.636835755133818196e-02,2.505563714657623245e-02,2.446794940893484357e-02,2.513996087028954121e-02,2.812230290327077595e-02,3.164215677531727333e-02,4.028808691355154070e-02,4.978869331467433712e-02,6.295947952046937468e-02,6.034054933280631056e-02,5.086367630565541420e-02,4.005221678836550642e-02,3.057437122922649145e-02,2.785990026924776292e-02,2.782950017945256399e-02,2.797365247928660509e-02,2.912761102641698782e-02,2.931196147737399893e-02,2.915969887332938576e-02,2.881196613149368882e-02,2.635078631856510589e-02,2.271749531621879495e-02,2.112062974397500847e-02,1.858595838569136391e-02,1.770439513543835622e-02,1.841567255734918862e-02,1.928983141292342496e-02,2.245224091339282149e-02,2.486141304400524624e-02,2.605031676178628727e-02,2.509853597740196660e-02,2.423243845451284600e-02,2.448112159876357843e-02,2.386090971205728078e-02,2.361452305300992816e-02,2.510741987314255019e-02,3.153877592716181066e-02,3.954035489858803709e-02,4.887826360419132710e-02,5.394498787217665015e-02,6.435519623431627811e-02,6.304016449085918239e-02,5.691459355618185001e-02,4.640115822312840255e-02,3.376513777039651804e-02,2.740581382005190941e-02,2.673979068264876677e-02,2.698796182480185657e-02,2.696865554757191599e-02,2.630412176338312036e-02,2.509063450858375899e-02,2.428660476799148274e-02,2.309862451406140965e-02,2.194219683628326895e-02,2.246620743508992088e-02,2.292963497482019761e-02,2.246661448955453860e-02,2.181720900774872240e-02,2.165643782935688585e-02,2.086498585671447970e-02,2.041016400955463633e-02,2.059519453420052132e-02,2.203824682094946211e-02,2.356772499518970318e-02,2.414595150121590095e-02,2.324881333460529151e-02,2.288985694300187113e-02,2.682085005093494401e-02,3.454971424438551403e-02,4.434342544923444707e-02,5.180994461417758740e-02,5.701008493100448438e-02,6.456085181601600720e-02,6.358753249780946248e-02,6.065318256285354842e-02,5.365999221629911414e-02,4.002534496107493928e-02,2.772154678530758601e-02,2.554451995416499172e-02,2.596034215894872654e-02,2.611063992883535731e-02,2.457608861355191007e-02,2.139154949883090989e-02,1.810752020474766175e-02,1.694444677868828242e-02,1.762443406159921316e-02,1.764298492352316464e-02,1.892416420694276180e-02,2.001166418793146398e-02,1.787661887318588508e-02,1.613851567415981389e-02,1.541097672455281516e-02,1.564705756355954519e-02,1.632232688010510496e-02,1.917960656948683798e-02,2.336864203771084683e-02,2.416319051985269667e-02,2.296555172603361242e-02,2.321250276386979672e-02,2.939196400420920896e-02,4.028502445824149597e-02,4.959605282363182405e-02,5.572714976453818636e-02,5.822463725181773603e-02,6.540568745558208996e-02,6.374511690473091963e-02,6.224852179363923182e-02,5.807185488452264177e-02,4.680708181958095904e-02,3.070492575697781473e-02,2.587935667981839521e-02,2.550558083509511104e-02,2.573929827818693256e-02,2.349605485413421360e-02,1.938874635550308714e-02,1.579771637320742314e-02,1.532196816165513724e-02,1.485031356839808421e-02,1.652625165197348783e-02,1.818349530694374216e-02,1.744790722568798080e-02,1.787894344093769738e-02,1.589716588310518749e-02,1.444032826018597920e-02,1.440966955092510757e-02,1.618932926701096772e-02,1.808652745681301605e-02,2.274596826210585274e-02,2.404262672934867964e-02,2.255895867653776726e-02,2.371190746763993107e-02,3.284368103393700555e-02,4.301787465085953749e-02,5.274777470539260965e-02,5.783345419853934410e-02,6.013147020977003404e-02,6.567424062017346298e-02,6.470311942999497357e-02,6.392849763920958883e-02,5.981798075886870375e-02,5.179379914151424624e-02,3.326551182945056140e-02,2.675838694818754443e-02,2.524092841449379274e-02,2.483582611378836943e-02,2.330266167049901624e-02,1.969786667928815488e-02,1.997687533831903062e-02,1.903380751941286322e-02,1.789409910054388930e-02,1.999888027439137433e-02,2.111757076569171360e-02,2.091459194039298197e-02,2.043788482201797443e-02,1.840374600655630966e-02,1.777507666230889946e-02,1.920128417218710734e-02,1.975699675521924367e-02,1.923300853624360096e-02,2.146102082163769617e-02,2.267249654547307675e-02,2.197038278580596207e-02,2.650014339462297350e-02,3.736920885895735761e-02,4.757915502080502929e-02,5.533703728509378750e-02,5.967192581648878696e-02,6.140437466796189875e-02,6.604085503434867221e-02,6.510729219705099768e-02,6.473142631592672391e-02,6.168812573289086248e-02,5.567762122926484675e-02,3.811888951038398116e-02,2.773076745811214536e-02,2.519469383939793028e-02,2.359939930701111799e-02,2.267525366122047359e-02,2.199257308487752305e-02,2.287689540724875681e-02,2.238760024776240143e-02,2.085774782162039959e-02,1.862039583330061046e-02,1.733635164424630545e-02,1.683086426454315915e-02,1.704674683593973214e-02,1.807074644252479670e-02,1.965012132378457163e-02,2.136101592894492501e-02,2.190416126270566116e-02,2.024982947681099738e-02,2.069067313434000757e-02,2.099102972047380694e-02,2.216976381400640253e-02,2.937691156690113228e-02,4.163067892063389980e-02,5.149194460324837269e-02,5.926118545980042090e-02,6.124862029450862944e-02,6.139072236217693601e-02,6.675465865914621821e-02,6.592830181093316255e-02,6.506955625509205920e-02,6.434341155643528987e-02,5.869212888363017216e-02,4.427178037092187324e-02,2.991400066836139710e-02,2.469763821493181633e-02,2.236074187868419133e-02,2.168078987416641179e-02,2.250669384437679194e-02,2.322680161976694441e-02,2.301630906535351642e-02,2.256128145070789015e-02,2.128730611030078129e-02,2.033194343236073912e-02,2.051388121286427946e-02,2.122203963287861914e-02,2.176776901322454924e-02,2.219912022210526747e-02,2.241662088583340484e-02,2.194199510755028351e-02,2.086827782669348208e-02,2.015421388351827311e-02,1.973585273830771175e-02,2.236184671117257688e-02,3.154972430268578043e-02,4.398705156752457518e-02,5.192939769786351217e-02,5.995421215828410783e-02,6.143943500194202351e-02,6.187775344196055904e-02,6.804228212891730299e-02,6.703116864598256119e-02,6.537285091404179682e-02,6.432546694378839247e-02,5.921726712713461238e-02,4.878404293596430574e-02,3.514643137236377057e-02,2.373998198623273465e-02,2.122955717024436681e-02,2.093355308400573350e-02,2.218672155811624719e-02,2.439220970856793153e-02,2.539073604717369606e-02,2.591941639633656841e-02,2.687959140761220916e-02,2.816649453970892017e-02,2.893916628076775854e-02,2.878516528006376182e-02,2.803995146849009787e-02,2.615356787485903153e-02,2.470361729102966628e-02,2.295002668626674666e-02,2.060406550869603795e-02,1.905408962663232217e-02,1.867200759364079019e-02,2.214646904342226080e-02,3.227792552079124938e-02,4.394439763895473250e-02,5.402227566394229158e-02,5.831146692916237828e-02,5.940274858029942484e-02,6.062674047075985312e-02,6.867724488076683287e-02,6.711781506345937398e-02,6.680475961442988719e-02,6.577746980776232044e-02,5.886542958808697878e-02,4.777073296261920982e-02,3.701720834895842749e-02,2.631314334803284624e-02,2.072039962008718691e-02,1.998869926350949067e-02,2.060610964327792491e-02,2.332574382090998530e-02,2.542022354949618687e-02,2.664375168777122910e-02,2.861851850076864434e-02,2.913589904847189993e-02,2.856237757337860839e-02,2.829546302913300143e-02,2.713697822541136923e-02,2.510951342281404416e-02,2.378425272753747002e-02,2.171835940188467096e-02,1.880226040367419249e-02,1.696161467664999284e-02,1.805336445033295378e-02,2.241080558630629757e-02,3.187627242767253344e-02,3.991884491825822140e-02,5.162301011296193537e-02,5.565234746331841620e-02,5.768202689080444839e-02,6.023243401280711090e-02,6.779763602275183654e-02,6.721962033699108163e-02,6.688085219525079228e-02,6.386450056626230554e-02,5.449784487836713959e-02,4.333672684989767904e-02,3.705491567512680245e-02,2.596850396491417676e-02,1.970761247274385036e-02,1.861763179772367785e-02,1.852651206255197594e-02,1.994337342675251562e-02,2.240304839705699672e-02,2.405820820934435542e-02,2.501283429651549386e-02,2.497472055121159260e-02,2.400447913982148643e-02,2.292921317895996527e-02,2.272080685566842811e-02,2.156617866520327970e-02,1.998682419631160612e-02,1.832862733058105917e-02,1.624307459362231074e-02,1.570616991280023023e-02,1.788281059984585253e-02,2.254568278853907176e-02,2.911353433247157799e-02,3.628045875050230767e-02,4.594577306233457031e-02,5.446573916019673001e-02,5.777931966568757710e-02,5.921573368818690286e-02
