1.425208467797353684e+01,4.018459567294130896e-01,2.319286193787781336e+00,-1.158524864649038255e+00,-3.864542213700554729e-01,-2.475048633338244597e-01,2.518366409255267113e-01,4.812601530646176684e-01,5.046544181036922982e-02,-2.299119213200218059e-01,2.331088295167693392e-01,-7.469916032531619399e-01,-1.874199030412714850e-01,6.416503730077267875e-02,3.691167643911576479e-01,3.519278318615756684e-01
1.474608806221410084e+01,-3.732272527729672829e-02,2.427040369168720346e+00,-1.164735833126766096e+00,-5.144310650955132846e-01,-2.297614821350204006e-01,5.855496158601142254e-01,-1.099896256518750060e-01,-1.367677812724005793e-01,3.541609644565624215e-01,8.979982684857601427e-02,3.224773856358599256e-01,8.027117724583533453e-01,1.763041450895606044e-01,-2.421100819539915849e-01,6.928154494266988150e-01
1.380109431884585192e+01,5.109029078119416312e+00,2.259487367635782284e+00,-2.508697257450061446e+00,-4.920743029566946314e-01,-1.947882568944932835e+00,-8.630188783107297645e-01,6.314565821124866751e-01,-7.808531076222369194e-01,6.022569772080492712e-01,-1.277294212261264494e+00,2.704366431079449073e-01,-3.278205776887289091e-01,-2.674922891830937566e-01,-4.320971111984369672e-01,-5.475286522254424471e-01
1.441167404831885612e+01,-3.278829029461371447e-01,1.695733387134030545e+00,-6.663720082708276538e-01,1.966650139346119153e-01,-4.918020908923442236e-01,-1.669360902705226413e-01,8.411652343613194027e-01,-2.322096583638840195e-01,-2.957812158647340484e-01,-5.259998227126424508e-01,-8.380415652740510479e-01,-8.566048466401954276e-01,-4.681509854294198525e-01,2.155792936805359938e-01,-3.172998416814132305e-01
1.441167404831885612e+01,-3.278829029461371447e-01,1.695733387134030545e+00,-6.663720082708276538e-01,1.966650139346119153e-01,-4.918020908923442236e-01,-1.669360902705226413e-01,8.411652343613194027e-01,-2.322096583638840195e-01,-2.957812158647340484e-01,-5.259998227126424508e-01,-8.380415652740510479e-01,-8.566048466401954276e-01,-4.681509854294198525e-01,2.155792936805359938e-01,-3.172998416814132305e-01
1.352773516443683732e+01,-4.609089585885227436e+00,-1.278382880114485198e+00,1.583746710072827080e+00,3.434523366956850343e-01,1.625625577685792855e+00,1.177506758255253860e+00,6.066215444680369412e-02,8.765161159167478289e-02,-2.008663766836558603e-02,-1.004508798749601084e+00,3.545450880245036851e-01,-2.517549123927075722e-02,-1.193510839838648335e-01,-4.541226063323626772e-01,-1.677958734957361864e-01
1.463303782489020577e+01,3.790121977806237274e-01,2.023501777396031542e+00,-1.037440929455844429e+00,-2.409865845582714050e-01,-4.251155435568221286e-01,-5.223446549652442997e-03,3.744169737951092980e-01,-3.252819954699531779e-02,-2.595056330019891444e-01,-2.039166309689698781e-02,-7.877792355855686157e-01,-2.330391683236616718e-01,-4.282720280737013774e-03,3.345544691831812689e-01,3.290885466827301320e-01
1.454626401459996465e+01,-7.223947150640126491e-01,1.816760719621258069e+00,-8.372746946227546117e-01,-5.913389202898797770e-01,4.529508920318444654e-01,1.373532479005346252e+00,-2.282297050439840547e+00,-9.093998411614996336e-01,6.816400116609180326e-01,8.345268045444573790e-01,1.710764264582782079e+00,1.640911763271983848e+00,3.146336432486161461e-01,-1.087015561116594364e+00,1.099214838021907337e+00
1.493322848952290727e+01,1.225575876878805870e+00,2.952024066962737781e+00,-1.688955387301742217e+00,-8.750468691411344979e-01,-9.921041563344323855e-02,5.044448395236266203e-01,5.885590063908802128e-01,2.540707624500634920e-01,-1.296955993809066898e-01,6.145374663129192783e-01,-5.613948216278439318e-01,2.685832768983929530e-01,2.426950691884660893e-01,3.391732953105102144e-01,8.877843333949086979e-01
1.266772641268503108e+01,1.588905843453522149e+00,-3.601767665231626805e-03,-5.835513957798786899e-01,-7.017815638050348137e-02,-1.824681089189728489e+00,-1.642428594453077872e+00,1.187254765913474452e+00,-1.180148097375585681e-01,4.465946852256424959e-01,-5.343349373913911515e-01,-6.983723394708354348e-01,3.217414094078269171e-01,5.122477834399485896e-01,5.241014392178929837e-01,-1.627228873889981775e-01
1.468437916658037068e+01,-1.125998754399899271e+00,2.479328690146688441e+00,-8.931063745985265978e-01,4.786295466389866582e-01,-1.431872941948476141e+00,-1.164205196958143507e+00,1.263492888411573478e+00,-2.622315931108724074e-01,1.201395823058487800e+00,-1.522819487779448311e+00,2.573616431074426253e-02,9.868888821266168510e-01,1.227491725701410852e+00,-5.153999329530105367e-02,5.485473020024080049e-02
1.594139902677453868e+01,2.353608356284518921e-01,2.546430904765075165e-01,-2.735663314250539324e-01,4.110961707583537517e-01,-1.742075919727421596e+00,-1.959448404861919624e+00,1.546348753203563131e+00,-2.390346395447371652e-01,-9.791796616239800688e-02,-9.800940554681317751e-01,-1.441829624281186550e+00,-4.102434929852205592e-01,3.827842739400038052e-01,7.259521082645047363e-01,-6.695274876337952152e-01
1.023218479356940058e+01,4.575242676880176163e+00,1.443284071637026988e+00,-1.960305749968135558e+00,-2.551907804173554895e-01,-2.496911312538373284e+00,-1.654298712461088838e+00,9.495178127532123424e-01,-5.819015476091292660e-01,6.729686137812124214e-01,-9.229779649565251765e-01,-1.585922554626964798e-01,-1.886968941719146531e-01,7.517620434455217493e-02,1.892729243353302726e-01,-7.497272757404924715e-01
1.672603446011513384e+01,8.567299463423409811e-02,-1.967628373700257283e-01,-8.744802769205531345e-02,4.958117887542759505e-01,-1.702426803114103437e+00,-1.908957247363026077e+00,1.072467102061414490e+00,-4.567620713121045561e-01,9.623133130687967773e-02,-1.060856066080447579e+00,-1.212187107567234357e+00,-3.031120066387548162e-01,2.036186749470050572e-01,4.140460201308557853e-01,-6.445985336827130263e-01
1.672603446011513384e+01,8.567299463423409811e-02,-1.967628373700257283e-01,-8.744802769205531345e-02,4.958117887542759505e-01,-1.702426803114103437e+00,-1.908957247363026077e+00,1.072467102061414490e+00,-4.567620713121045561e-01,9.623133130687967773e-02,-1.060856066080447579e+00,-1.212187107567234357e+00,-3.031120066387548162e-01,2.036186749470050572e-01,4.140460201308557853e-01,-6.445985336827130263e-01
7.288285862858328024e+00,-3.348443943900444975e+00,-2.846801000174860707e+00,1.947119356942912161e+00,2.340744644340921887e-01,1.427135535377340059e+00,2.740867792097022582e-01,8.749523719372493957e-01,6.217115097604866136e-01,-2.902833630393958919e-01,-5.572235965060146068e-01,-5.516048346783037903e-01,-3.064025896878201372e-01,3.881815002908993728e-01,6.194139427028681755e-02,-2.132965696032518843e-01
1.598567706123764331e+01,7.727816392267283785e-01,-5.065716010455388885e-01,-1.247040076146564147e-01,2.612175313914778529e-01,-1.427180903470789630e+00,-1.873795814731074039e+00,1.264583191183439537e+00,-1.818784915121621215e-01,-3.202033641424112953e-01,-7.223402876964284403e-01,-1.674267400591793242e+00,-7.206598109676531916e-01,4.366427729230495242e-02,8.152008361385889579e-01,-7.182971966243844042e-01
1.575112771849396509e+01,-1.110697335108239564e-01,-1.488075962886567849e+00,3.921941776692976500e-01,1.194901791247849829e-02,-1.783914813947619971e+00,-1.539422032157497178e+00,-8.438024474938562447e-01,-7.256453432655513014e-01,1.015934446814449332e+00,1.799261991662325366e-01,2.489053791297814178e-01,1.012440078296295010e+00,3.561653792531859763e-01,-2.409053373708338330e-01,4.582846854775169398e-01
1.587287433118907565e+01,1.429230428900567507e+00,8.247953010414376118e-01,-8.796003653119481847e-01,-3.367611019222963020e-02,-1.686207123858115109e+00,-1.769816369983035376e+00,1.669878633379517030e+00,-2.566763669788020286e-01,3.286941446489327623e-01,-1.087004435191091911e+00,-1.237779856691748170e+00,-1.702613476643098089e-01,6.757225523281890078e-01,6.391305990958414673e-01,-2.177314440993352584e-01
1.366095051197402199e+01,-1.092468049366199123e+00,-1.973905724199534362e+00,8.493918566832517891e-01,4.865418997656447142e-01,-1.002029632267650738e+00,-5.802570465730806371e-01,2.357253040325595767e-02,-5.729279531228684830e-01,9.994937927122966581e-01,-5.353692937528837792e-01,1.117125338285648528e+00,1.902132268510410285e-01,-1.831508251158876603e-03,-1.139409620516478983e+00,-1.242977721400232438e+00
1.300707911990751597e+01,-1.996531545069455182e+00,-5.573930535081257354e-01,4.699075369662899515e-01,1.494964564638351368e-02,-8.066525133074440301e-01,2.022817474161165696e-01,-1.459531844891125862e+00,-6.548885073037502558e-01,1.720044339681211509e+00,4.494858107023278482e-01,2.295324407767185271e+00,1.780365067594418482e+00,1.257973478349619645e-01,-1.363401612247158834e+00,4.367820409998278697e-01
1.276324160325611956e+01,-2.435870603755932784e+00,-1.898323092764199194e+00,1.147049273180929641e+00,5.161565028238216390e-01,-7.534226164953401472e-01,-3.099206641620749769e-01,-1.062127150963161126e+00,-9.060098470695544526e-01,1.412242303653600484e+00,-4.425623236878644118e-01,1.890284148455640301e+00,9.410978636622165938e-01,3.112799826022817351e-01,-1.243565839776306303e+00,-2.841892872297381301e-01
1.303714181128789207e+01,5.575613613559132986e+00,-2.772215919580214294e-01,-1.742372481869033818e+00,-1.123646911094757561e+00,-2.390789263523476205e+00,-1.153343013332864819e+00,-1.269148744765479231e-01,-4.831960951024925621e-01,1.332646522019593771e+00,-1.296875822728658367e-01,9.989040400574730194e-01,1.277912433319952079e+00,4.210030826517369151e-01,-6.447217302186033505e-01,1.565543587134247405e-01
1.331331085703678774e+01,-1.661119537110363975e+00,-1.679055129970478788e+00,8.447660849273197492e-01,1.844209904862245120e-01,-1.438195725612440912e+00,-7.314096378727362735e-01,-1.038035585649875969e+00,-5.519080146054863301e-01,1.662038470100230869e+00,4.113397474618203375e-01,1.641279459999970047e+00,1.608327672224827198e+00,2.414772263872415337e-01,-1.008597984657964242e+00,1.888374664484351317e-01
1.262905761028969032e+01,-2.168132848717534866e+00,-1.930503026661096966e+00,1.052539245833107984e+00,3.078033946078496674e-01,-1.185341249050296364e+00,-4.438107256753113794e-01,-1.242543140270690127e+00,-6.237609131187834555e-01,1.879402485835033776e+00,-1.452237211763890146e-01,2.153472670223014251e+00,1.763564491314473681e+00,5.218640348879500790e-01,-1.359239302346481271e+00,2.176570659625197968e-01
7.881227227251525136e+00,-4.278696799264161577e+00,-3.190542926238017163e+00,2.296682543707569302e+00,2.895858530171558365e-01,1.140672612382158668e+00,4.098172625165637517e-01,4.193051843369743903e-01,5.883602854325789000e-01,3.386518290259197816e-01,-5.197681327701146881e-01,1.902957443083344302e-01,3.688517292288341909e-01,3.437644064454893345e-01,-4.315694268140723433e-01,-2.620238922106738616e-03
1.262905761028969032e+01,-2.168132848717534866e+00,-1.930503026661096966e+00,1.052539245833107984e+00,3.078033946078496674e-01,-1.185341249050296364e+00,-4.438107256753113794e-01,-1.242543140270690127e+00,-6.237609131187834555e-01,1.879402485835033776e+00,-1.452237211763890146e-01,2.153472670223014251e+00,1.763564491314473681e+00,5.218640348879500790e-01,-1.359239302346481271e+00,2.176570659625197968e-01
1.289693062298789705e+01,-1.245728124245052859e+00,-1.420038203821129663e+00,5.137851564379222191e-01,-4.769923234585279892e-01,-8.073678704787047300e-01,2.590977682882496524e-01,-2.107652731743188124e+00,-6.056264156815702737e-01,2.059379446151235360e+00,7.427276301497298672e-01,2.841334519477319631e+00,2.889412713276011235e+00,8.473071104972539347e-01,-1.483654253250387356e+00,1.253892403270352673e+00
1.201714292698353503e+01,-1.968445589270219287e+00,-1.817951366613794084e+00,1.016495224335461911e+00,4.981300647442156171e-01,-1.620194105175297938e+00,-9.314807756556052754e-01,-5.563960584113055718e-01,-8.611456263450077975e-01,1.821265101760790373e+00,-2.200554179613205263e-01,1.603381305721739425e+00,1.275735689254151373e+00,2.818228440871252127e-01,-1.216612579681410899e+00,-3.943774427403148874e-01
1.340276219786101031e+01,8.241727368615130445e-01,1.566183900771353832e+00,-1.096022154032924023e+00,-1.027411420776825901e+00,1.408354863766092979e+00,2.316661371769281885e+00,-1.989359953825277527e+00,-1.108729483303624863e-01,-1.351924408507707565e-01,1.638280309373177923e+00,1.921442950846164566e+00,1.270351163486619361e-01,2.125046239013967941e-01,-7.288532896346033851e-01,8.308625558419416302e-02
1.385427855771618688e+01,-1.025213749327601231e+00,2.066617888277658910e+00,-6.907301735521637065e-01,-3.140288232249167644e-01,3.694268987772605595e+00,3.775982558822476687e+00,-1.790210285056120121e+00,4.191972800022381040e-02,-1.789890165587344040e+00,8.091900468069571639e-01,1.134755726557886923e+00,-2.230886971499002058e+00,-7.929218179166775959e-01,-8.076507944902034941e-01,-1.093712958037180050e+00
1.543377502334941553e+01,1.204713886454822913e-01,3.011782511966831333e+00,-1.393064570448679484e+00,-8.727902335469587269e-01,2.669001261769422761e+00,2.998261886067132398e+00,-1.182573822411058906e+00,3.090348071608993719e-01,-1.542596223425628743e+00,1.342175138783825883e+00,5.699844871091384046e-01,-1.432742891728925994e+00,-7.500723890804219529e-01,8.424207026158778144e-02,-5.914780540772447692e-02
1.329630148542394963e+01,6.039329999141011207e+00,2.857863291805501138e+00,-3.100666983401247023e+00,-1.448622088060493862e+00,-2.991610243760463583e-01,1.111260631079172390e+00,-6.713799028710747407e-01,-2.508071011569518172e-01,5.490591614246908003e-01,4.005860365831443448e-01,1.665078882196992405e+00,-3.475000400053855718e-03,1.314789007596574577e-01,-8.064292757636413178e-01,5.923183343128293060e-02
1.554161831807880034e+01,2.840024625399522051e-01,2.663263194011410206e+00,-1.356395169573813453e+00,-1.056589969930310735e+00,3.615399035749463863e+00,4.054783569217073058e+00,-2.196548038383997703e+00,2.102084491013593293e-01,-1.576653272619387147e+00,1.794026491053729355e+00,1.513491315027117645e+00,-1.484035110335587992e+00,-5.959759368860341189e-01,-4.480783011926837145e-01,-2.265398222567384934e-01
1.483188999472585579e+01,-2.102455840064387238e-01,2.192365378564113954e+00,-9.736045522510075045e-01,-6.118460777518592852e-01,3.515271398597057395e+00,3.533109840303841676e+00,-1.565037547935699491e+00,2.036516961154144489e-01,-1.826127126693863234e+00,1.144780786482703094e+00,8.880176315278329735e-01,-2.292877732286432213e+00,-8.134884919304163908e-01,-4.495153062854191917e-01,-7.325883009267948331e-01
7.720614033930181641e+00,-3.555850627528744923e+00,-1.926923390101099143e+00,1.636472705972015218e+00,-2.101339794544449524e-01,3.045473044374785054e+00,2.073295216892618420e+00,2.400058272856847030e-01,8.985022373561938336e-01,-9.574474949111552169e-01,1.391171730929648964e-01,-1.087047841837476547e-01,-8.894390868885937440e-01,-1.353736060997761115e-01,1.761452047699725576e-02,1.196345918620595472e-01
1.500928533523394748e+01,5.996142908802714055e-01,2.826856479525124310e+00,-1.454834792959393663e+00,-9.134848548397588308e-01,2.648213771869676769e+00,2.773139401717779950e+00,-8.796753378615694841e-01,4.376138521280905636e-01,-1.447249339630912290e+00,1.352900183673714896e+00,4.397058523772435779e-01,-1.660785475601697980e+00,-7.074325047664568045e-01,2.710817893864220784e-01,2.818956378336660504e-02
1.463245710557585078e+01,-7.515308804029973144e-01,1.955905582324760417e+00,-7.185733500214182001e-01,-3.868903715835988466e-01,2.981071933951512154e+00,3.112919465171991806e+00,-1.380311679991589546e+00,8.592794655332430809e-02,-1.584266519350346458e+00,9.343829817710631591e-01,8.171325153456808765e-01,-2.019826100638032695e+00,-7.197450812096602979e-01,-6.055740345934454982e-01,-7.245238232591212357e-01
1.425103362992075517e+01,-5.487225936807695048e-02,2.043032364582090477e+00,-9.336969634873910628e-01,-6.214406054905542431e-01,2.831555355350972913e+00,2.893300982337976723e+00,-1.099129230346617137e+00,3.209775357976880072e-01,-1.555537558931568531e+00,1.178180280582920902e+00,4.409380296018607925e-01,-2.105498714465064758e+00,-7.790882808656550695e-01,-1.190805377373697349e-01,-4.854877833147261956e-01
1.826919419882329620e+01,4.009611889772810578e-01,-3.498319721828012430e+00,1.030504348822767424e+00,-4.667078841486234086e-01,1.216796397990458356e+00,-2.002921591259213541e-01,1.997956115796889476e+00,1.013705717941350670e+00,-1.130246126922921590e+00,-1.212869913270076871e+00,-1.590437350336431299e+00,-1.358429171285731263e+00,-1.277636605850052398e-01,9.057799340099986773e-01,-6.300982903732603724e-01
1.132230775329330363e+01,-4.034291615224499528e-01,-8.393409439767935964e-01,4.172689637550076602e-01,8.694748263534904376e-02,3.436274544049310320e-01,-3.961464631903450773e-01,1.500165802352737554e+00,5.439177601890441416e-01,-1.205578010718589166e+00,-1.846517419233097146e-01,-1.600300799316090483e+00,-1.638690704978991608e+00,-6.622683858572215865e-01,9.869080418422890855e-01,-6.064785871292174280e-01
1.222500397017381424e+01,-1.305274088186197112e-01,-1.050501278098409985e+00,4.169195943623110745e-01,-2.398319906221469539e-02,5.336023927736684991e-01,-3.157365523885576342e-01,1.514219168399865589e+00,6.265510966735110543e-01,-1.491647061238402960e+00,-3.439780658341843322e-01,-1.744918657856725508e+00,-1.764320411055633864e+00,-7.372635495375440273e-01,1.071799592642617371e+00,-5.205791756623112665e-01
1.633231629778304494e+01,6.009656064806248921e+00,-2.443327035721379048e-01,-1.822164844930786787e+00,-7.547714904942391945e-01,-1.538762843962045324e+00,-1.431328446220855088e+00,1.765835489413043025e+00,-3.395475870180801603e-02,-4.161489334125249157e-02,-1.668059067246473237e+00,-5.637068742401899479e-01,-7.424709997556563357e-01,3.074088820377505506e-03,3.852337833292405755e-01,-5.728111822025833133e-01
1.242920224833944332e+01,-3.953907904488282443e-01,-1.082458197436590996e+00,4.826967115728614810e-01,6.862467006936823211e-02,3.273481318815522206e-02,-6.921629284346686450e-01,1.060573160101959012e+00,4.286821030988385850e-01,-1.044281644416589439e+00,-1.441027888718893202e-01,-1.419393732599699032e+00,-1.224813441737127695e+00,-5.111400052554249118e-01,9.592690205325695718e-01,-3.664509510670335701e-01
1.242920224833944332e+01,-3.953907904488282443e-01,-1.082458197436590996e+00,4.826967115728614810e-01,6.862467006936823211e-02,3.273481318815522206e-02,-6.921629284346686450e-01,1.060573160101959012e+00,4.286821030988385850e-01,-1.044281644416589439e+00,-1.441027888718893202e-01,-1.419393732599699032e+00,-1.224813441737127695e+00,-5.111400052554249118e-01,9.592690205325695718e-01,-3.664509510670335701e-01
1.331996485224437698e+01,-4.409426450923388252e+00,-2.793078244327223736e+00,2.185848514785775798e+00,3.470319242752197691e-02,1.276944115752875586e+00,3.229774721064750387e-01,1.655475734627739115e+00,1.058691666236469153e+00,-2.778303914094414351e-01,-4.644862685337325381e-01,-1.551031250701656816e+00,-6.888877949149563307e-02,3.360204106344155117e-01,7.052417605290497438e-01,3.117436733033289165e-01
1.207017298565549090e+01,-5.394340757427744659e-01,-6.071369396309398425e-01,3.322916889318098810e-01,8.844081823792615538e-02,-4.993812882774023576e-01,-9.509531384651771502e-01,1.029143031329248892e+00,3.418229709038866360e-01,-6.086527129859988783e-01,-1.639859405678537399e-02,-1.463551001212450187e+00,-5.941824925877805530e-01,-3.561272649897341269e-01,8.941842164228603895e-01,3.104797937317273909e-02
1.159988155088192840e+01,-2.342425829484464650e-01,-7.339598591500162694e-01,3.225544752078871036e-01,1.271045203894565767e-01,3.695298831107637350e-01,-4.230997348375205580e-01,1.120380274477380533e+00,4.108610351868428601e-01,-1.404388540709444522e+00,-1.966324589795454686e-02,-1.614326188695839770e+00,-1.784838331029642289e+00,-7.658032364186675434e-01,1.114499558746941066e+00,-4.510956897126112142e-01
1.098136133193517772e+01,-3.997176826725867271e-01,-1.131426814263092995e+00,5.155331598706853757e-01,-1.446565252133331057e-02,-5.236148004781611132e-01,-8.121978366532300875e-01,7.926038997360554950e-01,1.272670603550886403e-01,-5.250587682954067636e-01,2.311305648226494869e-01,-1.000590906231329624e+00,-7.188071092537051676e-01,-5.295763527002719240e-01,5.460142080255423469e-01,-1.702461942512256410e-01
9.907960406305507561e+00,-6.673630214170618302e-01,5.196458322088868265e-01,-1.389149522942799073e-02,3.365031431015814700e-01,-1.672817361562090710e+00,-1.080803143924606857e+00,8.071690080102528198e-02,-6.113868892211914430e-01,-1.091820143363458062e-01,1.169303983767718824e+00,-5.643703634558038251e-01,-2.639095950373958055e-01,-5.110766466766631932e-01,4.589252347607898352e-01,-3.844381839551323510e-01
1.270882645554950230e+01,-3.625359300496540094e+00,1.283277977366480194e+00,4.922897447871648069e-01,1.173167888494004885e+00,6.035815897167661204e-01,5.814500778495127475e-01,-5.701445070597110920e-01,-6.121451278211623714e-01,-1.315071401724314137e+00,5.820915621649225269e-01,-4.475295147875817114e-02,-1.921674020112408288e+00,-1.611142223594630885e+00,-1.186521579921196584e-01,-1.708343756570456229e+00
1.364026578286686942e+01,-3.176484834421308801e+00,1.201581845339323884e+00,4.030387461915048708e-01,1.099608751139563800e+00,-9.286224856761517987e-01,-6.369072997331780561e-01,1.777552629509875082e-02,-7.419074444581545968e-01,-6.632405530074857447e-01,3.682784739602562585e-01,-4.646224432053319142e-01,-1.015989246901676912e+00,-1.253674720479401428e+00,3.648993685806667386e-02,-1.242724802649248783e+00
6.794794580788628302e+00,2.160794098481254366e+00,1.330155069792266609e+00,-1.109694717809281750e+00,1.724627140658497593e-01,-1.835479474787863108e+00,-1.028371520980631670e+00,4.562861288549971417e-01,-6.661870379251885188e-01,2.710913883456891882e-02,4.606845650236390255e-01,-2.484701188033282548e-01,-9.121810484230972182e-01,-7.990920282356228643e-01,1.795437122298062516e-01,-1.182167068420505229e+00
1.338158824850263606e+01,-1.831216061883266466e+00,1.991271605966168590e+00,-2.796494357783415596e-01,5.424704821973012070e-01,-1.557187648534863689e+00,-9.501676717575691100e-01,6.078465852162804328e-01,-3.937529251046074652e-01,-3.752441987635239951e-01,1.221295609648982206e+00,-9.661659618420395113e-01,-4.011809835799090007e-01,-7.774077713622251640e-01,7.096113259766987369e-01,-3.302127156409950248e-01
1.338158824850263606e+01,-1.831216061883266466e+00,1.991271605966168590e+00,-2.796494357783415596e-01,5.424704821973012070e-01,-1.557187648534863689e+00,-9.501676717575691100e-01,6.078465852162804328e-01,-3.937529251046074652e-01,-3.752441987635239951e-01,1.221295609648982206e+00,-9.661659618420395113e-01,-4.011809835799090007e-01,-7.774077713622251640e-01,7.096113259766987369e-01,-3.302127156409950248e-01
5.996390501081855007e+00,-2.908120692242065264e+00,-6.464155232952555341e-01,1.090789931181209704e+00,2.360009752297907715e-01,5.367717810442231841e-01,1.029411988079998591e-01,8.229029908397549331e-01,4.690327428724855863e-01,-7.357629958322380315e-01,7.818551428305546835e-01,-9.891572472017768902e-01,-5.549163841793609553e-01,-3.271817377038389596e-01,6.587864261871252403e-01,-2.653256739770094852e-02
1.243082601007139054e+01,-2.348169611771932619e+00,8.928147827816675930e-01,3.604366696568736539e-01,9.527633823836720861e-01,-3.583772569077591230e-01,-5.473945829780355599e-01,8.306058191441657579e-01,-2.084458588960337311e-01,-1.212266724243741267e+00,1.145907171995320217e+00,-1.281853088069846658e+00,-2.153291982724315101e+00,-1.424865971090672589e+00,7.909271346648008016e-01,-1.596173928285827159e+00
1.220920147591079719e+01,-4.377879361385947021e+00,-1.014380998059395411e+00,1.440493319809250439e+00,1.059533847856474864e+00,5.167662786481341808e-01,6.887136861336412563e-01,-1.879735214839186819e+00,-1.522745972355308952e+00,2.467473960985595849e-01,3.408792893880925323e-01,1.743999234031615497e+00,-2.869201480677835980e-01,-5.681398141035631788e-01,-1.061513327896648207e+00,-1.174343305803758231e+00
