8.233983178351240717e-01,8.650390946249587598e-01,1.335685829095062171e+00,-5.342068461571455318e-01
7.357752941256068269e-01,7.058401811744445808e-01,5.315288040379767542e-01,-4.495474927012182431e-01
6.156224378261286878e-01,1.052313865161228934e+00,6.554054384876771833e-01,-5.118749104072199962e-01
6.833477062804276247e-01,8.020950309614691687e-01,5.713256883638864192e-01,-8.069275356325792403e-01
7.847566180383650503e-01,8.526959602696517759e-01,7.106225413496236598e-01,-3.657486320597371776e-01
5.955578594166801576e-01,7.625975990265982940e-01,8.203800761146915477e-01,-5.361794812947936473e-01
8.728060622617088704e-01,4.571815638929311865e-01,8.060612936046527288e-01,-2.292244670674543350e-01
1.076805391452399840e+00,5.413462802143087504e-01,3.831241345513024532e-01,-9.092222614541398129e-02
8.947871634701745069e-01,7.450491939924174245e-01,5.092398809400985327e-01,-3.433957817939646828e-01
5.234773091832923830e-01,3.440608409685163571e-01,2.855722705440161269e-01,-2.997495924799353784e-01
1.130622067073034920e+00,8.272274642473893547e-01,6.327048184467840564e-01,-1.136189590383886727e-01
1.130622067073034920e+00,8.272274642473893547e-01,6.327048184467840564e-01,-1.136189590383886727e-01
4.302580195571743538e-01,3.392860479282711061e-01,9.123155625359263832e-01,-3.642646690600628845e-01
1.047278441460523180e+00,4.435198090766366841e-01,9.672978792676542037e-01,-3.489564032744171818e-01
1.146146492060800215e+00,8.588263054282615494e-01,6.866660761616949493e-01,3.644404622198579163e-02
1.180082804607533342e+00,8.921117073130542252e-01,1.090601049444376303e+00,-6.512734073432503434e-01
4.825493559436379032e-01,5.712856939416088853e-01,7.428028874689016625e-01,-6.778312464239946156e-01
4.957665224524077097e-01,6.811942104240046314e-01,1.011182078789769179e+00,-7.471857555088615155e-02
5.630005035614671360e-01,9.213072076249685383e-01,1.041504312210862482e+00,-1.589024044400957347e-01
5.391516745158848600e-01,6.576893674694361813e-01,8.252626444593194055e-01,-3.258780096860999231e-01
4.819587723416086655e-01,8.842322874168878633e-01,1.043819643785389495e+00,-1.533331156871473588e-01
6.047673312367578546e-01,8.320721614627324403e-01,1.027899726105018452e+00,-5.800268294610025355e-02
5.380902776805042143e-01,6.990537127863072353e-01,6.224457252465884771e-01,-5.248178482020185998e-01
5.380747903312830260e-01,7.556801702100910401e-01,1.102300331079677509e+00,-6.141103747824239178e-02
5.265465197026248934e-01,8.920880712856602557e-01,5.109826549449326683e-01,-1.067445548252031612e-01
5.190885673272366274e-01,8.436710302247036886e-01,8.339462402588130319e-01,-1.317977472845511255e-01
3.085553015452766612e-01,5.910369452467133522e-01,1.042096419989235745e+00,-8.777225901679519549e-01
1.492599772194667940e-01,6.851683438386645397e-01,1.186019278551018630e+00,-6.399820190708201961e-01
7.380955025517091928e-01,6.955794996799645746e-01,1.302204252883340629e+00,-9.934814982073388867e-01
1.990931838604338977e-01,4.827910682504678030e-01,1.379148945283962702e+00,-6.223571613723375417e-01
2.295056579437295408e-01,5.205240834690380014e-01,1.637629739865014367e+00,-7.847173856278443216e-01
7.787559046965614185e-01,6.443280280967410567e-01,1.442087097772056348e+00,-6.719314327315287771e-01
1.525844893257434221e-01,9.289301147255395463e-01,1.611446872158575516e+00,-8.993257039707875933e-01
6.588033621995723621e-01,6.372078920393975388e-01,1.161812941663730614e+00,-3.859349294930441987e-01
2.348680663315182438e-01,4.159628237393828143e-01,1.270243242495162184e+00,-8.355598951392367857e-01
5.556117231779704735e-01,6.075449951052034336e-01,1.305338218876058720e+00,-6.239626110178878582e-01
7.295377202036656961e-01,4.120335332491145142e-01,1.125413405775071318e+00,-5.422685268394932256e-01
3.169293472279106627e-01,6.899163193411017581e-01,6.317232997540258577e-01,-4.145926262443453414e-01
4.487550127001755373e-01,3.708859275989664361e-01,3.163383451053143336e-01,-3.909645950159181260e-01
5.124717585108352624e-01,5.048961904996199790e-01,2.087117715896908976e-01,-4.889129854764235339e-01
3.721676772925737176e-01,4.230338876307682128e-01,5.241235739059357801e-01,-4.650804524370505399e-01
3.721676772925737176e-01,4.230338876307682128e-01,5.241235739059357801e-01,-4.650804524370505399e-01
3.219814655108953483e-01,5.968314234256989481e-01,1.226663955354644342e+00,-7.094607094167257877e-01
6.672492164601077080e-01,8.106791870070312322e-01,5.263847629120814720e-01,-6.793732293406578027e-01
7.171728534286213597e-01,8.757810605571926255e-01,1.837482468170497096e-01,-2.107707913019036261e-01
6.537831800504981805e-01,6.523666880113468958e-01,4.727163282686383527e-01,-2.721957721128476226e-01
5.812346133271487636e-01,3.726104355479887276e-01,6.251369544305837023e-01,-3.049316402158736006e-01
6.709758654549454748e-01,8.250177854241307340e-01,5.817862251878699320e-01,-2.842152263917147037e-01
7.330505111819131114e-01,9.896144703547301580e-01,6.997208602781265219e-01,-1.855863923180513519e-01
3.148414065993738187e-01,5.331211403699526175e-01,2.113748345015731833e-01,-5.488873124212035881e-01
8.766846789665471151e-01,9.665865259347320437e-01,5.600464772040674166e-01,-2.565383198266676379e-01
5.496388261287774579e-01,5.994647256107601407e-01,7.124053448338466543e-01,-3.027935030221431401e-01
2.572750439444113635e-01,3.744034162357882667e-01,3.928042467278314298e-01,-1.765084251092398360e-02
1.025263324706991330e+00,9.541176235653583415e-01,4.667683243546231209e-01,-2.151261991499557880e-01
4.346766958796844937e-01,1.103468695070511263e+00,6.734440443336207061e-01,-1.418619219499914763e-01
5.441801403656074676e-01,6.637018256824392948e-01,7.145910792869931694e-01,-4.118117600051527383e-01
5.791533665424143384e-01,7.282762694812173754e-01,1.168575331108369753e+00,-7.467457836438240459e-01
3.734520290236450490e-01,9.908156037804076721e-01,9.168200185859527451e-01,-4.970668675130249237e-01
5.408515454040616621e-01,8.928357271539452134e-01,1.066320494601396440e+00,-4.802120886994060145e-01
4.701768763535645324e-01,7.640306847510266453e-01,5.847920283707560563e-01,-4.832569283314180897e-01
6.236032456984959005e-01,1.077506570762811089e+00,9.928064837510284235e-01,-2.332616987535584552e-01
6.236032456984959005e-01,1.077506570762811089e+00,9.928064837510284235e-01,-2.332616987535584552e-01
3.701713745805132461e-02,5.875314195798591044e-01,8.882463856104669819e-01,-3.985753725425088545e-01
4.200661282596147572e-01,9.210021738434097660e-01,1.046157467569119870e+00,-3.657848380125226506e-01
4.337420639742905482e-01,8.325771124233148912e-01,8.814077425601083426e-01,-4.551074019608993271e-01
6.327612582260914165e-01,9.546509375948795117e-01,8.204326070801719606e-01,-4.579897622552162595e-01
3.600049003678897908e-01,4.116149588714956287e-01,6.276167216128539783e-01,-5.797937496680295455e-01
7.498776567949886340e-01,5.499265567538741406e-01,8.858130318284549443e-01,-2.615049482509367862e-01
7.739006001476000929e-01,4.634731408556268528e-01,9.336013049274433095e-01,-4.576933990743143332e-01
3.668343925529386484e-01,3.318116474240070390e-01,3.904998507555237364e-01,-4.462794694366848391e-01
6.843727920541111676e-01,4.011070190701325755e-01,1.102512090086612551e+00,-2.797927763693325298e-01
6.654369615477303546e-01,2.864832421854489608e-01,9.773511961640813928e-01,-3.712900797883302295e-01
1.482537335087592001e-01,1.259751104356513773e-01,9.763517238181360636e-01,-2.171734104616354355e-01
8.957795753824766560e-01,2.576072884710177702e-01,9.530786282106408214e-01,-4.014717649858335347e-01
7.313966684193418111e-01,5.481798043158240263e-01,1.144676276766170231e+00,-4.614297626429293975e-01
5.987642061745309663e-01,5.186802885767534121e-01,8.979792596576346986e-01,-4.535973684703019648e-01
